"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","SOCEXP","PRIV","PC_GDP","A","1994",3.363,
"ISL","SOCEXP","PRIV","PC_GDP","A","1995",3.482,
"ISL","SOCEXP","PRIV","PC_GDP","A","1996",3.491,
"ISL","SOCEXP","PRIV","PC_GDP","A","1997",3.64,
"ISL","SOCEXP","PRIV","PC_GDP","A","1998",3.633,
"ISL","SOCEXP","PRIV","PC_GDP","A","1999",3.806,
"ISL","SOCEXP","PRIV","PC_GDP","A","2000",4.149,
"ISL","SOCEXP","PRIV","PC_GDP","A","2001",4.286,
"ISL","SOCEXP","PRIV","PC_GDP","A","2002",4.584,
"ISL","SOCEXP","PRIV","PC_GDP","A","2003",4.891,
"ISL","SOCEXP","PRIV","PC_GDP","A","2004",4.776,
"ISL","SOCEXP","PRIV","PC_GDP","A","2005",4.857,
"ISL","SOCEXP","PRIV","PC_GDP","A","2006",4.821,
"ISL","SOCEXP","PRIV","PC_GDP","A","2007",4.977,
"ISL","SOCEXP","PRIV","PC_GDP","A","2008",5.041,
"ISL","SOCEXP","PRIV","PC_GDP","A","2009",5.654,
"ISL","SOCEXP","PRIV","PC_GDP","A","2010",5.39,
"ISL","SOCEXP","PRIV","PC_GDP","A","2011",5.608,
"ISL","SOCEXP","PRIV","PC_GDP","A","2012",5.851,
"ISL","SOCEXP","PRIV","PC_GDP","A","2013",6.006,
"ISL","SOCEXP","PRIV","PC_GDP","A","2014",6.285,
"ISL","SOCEXP","PRIV","PC_GDP","A","2015",6.251,
"ISL","SOCEXP","PRIV","PC_GDP","A","2016",6.425,
"ISL","SOCEXP","PRIV","PC_GDP","A","2017",6.765,
"ISL","SOCEXP","PRIV","PC_GDP","A","2018",6.946,
"ISL","SOCEXP","PRIV","PC_GDP","A","2019",7.02,
"ISL","SOCEXP","PRIV","PC_GDP","A","2020",0.16,
"ISL","SOCEXP","PRIV","PC_GDP","A","2021",0.162,
"ISL","SOCEXP","PUB","PC_GDP","A","1990",13.291,
"ISL","SOCEXP","PUB","PC_GDP","A","1991",13.743,
"ISL","SOCEXP","PUB","PC_GDP","A","1992",14.275,
"ISL","SOCEXP","PUB","PC_GDP","A","1993",14.602,
"ISL","SOCEXP","PUB","PC_GDP","A","1994",14.452,
"ISL","SOCEXP","PUB","PC_GDP","A","1995",14.758,
"ISL","SOCEXP","PUB","PC_GDP","A","1996",14.552,
"ISL","SOCEXP","PUB","PC_GDP","A","1997",14.108,
"ISL","SOCEXP","PUB","PC_GDP","A","1998",14.17,
"ISL","SOCEXP","PUB","PC_GDP","A","1999",14.423,
"ISL","SOCEXP","PUB","PC_GDP","A","2000",14.462,
"ISL","SOCEXP","PUB","PC_GDP","A","2001",14.482,
"ISL","SOCEXP","PUB","PC_GDP","A","2002",15.808,
"ISL","SOCEXP","PUB","PC_GDP","A","2003",16.732,
"ISL","SOCEXP","PUB","PC_GDP","A","2004",16.492,
"ISL","SOCEXP","PUB","PC_GDP","A","2005",15.618,
"ISL","SOCEXP","PUB","PC_GDP","A","2006",14.977,
"ISL","SOCEXP","PUB","PC_GDP","A","2007",15.825,
"ISL","SOCEXP","PUB","PC_GDP","A","2008",16.15,
"ISL","SOCEXP","PUB","PC_GDP","A","2009",18.491,
"ISL","SOCEXP","PUB","PC_GDP","A","2010",17.732,
"ISL","SOCEXP","PUB","PC_GDP","A","2011",18.146,
"ISL","SOCEXP","PUB","PC_GDP","A","2012",17.794,
"ISL","SOCEXP","PUB","PC_GDP","A","2013",17.325,
"ISL","SOCEXP","PUB","PC_GDP","A","2014",17.512,
"ISL","SOCEXP","PUB","PC_GDP","A","2015",16.648,
"ISL","SOCEXP","PUB","PC_GDP","A","2016",16.491,
"ISL","SOCEXP","PUB","PC_GDP","A","2017",17.496,
"ISL","SOCEXP","PUB","PC_GDP","A","2018",17.779,
"ISL","SOCEXP","PUB","PC_GDP","A","2019",18.691,
"ISL","SOCEXP","PUB","PC_GDP","A","2020",23.013,
"ISL","SOCEXP","PUB","PC_GDP","A","2021",22.312,
"ISL","SOCEXP","PUB","PC_GDP","A","2022",20.778,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2001",13.015,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2003",14.874,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2005",13.821,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2007",14.185,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2009",16.561,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2011",16.163,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2013",15.44,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2015",14.852,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2017",15.387,
"ISL","SOCEXP","PUBNET","PC_GDP","A","2019",16.452,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2001",16.085,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2003",18.315,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2005",17.129,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2007",17.626,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2009",20.74,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2011",20.237,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2013",19.749,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2015",19.263,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2017",20.053,
"ISL","SOCEXP","TOTNET","PC_GDP","A","2019",21.419,
"ISL","SOCEXP","PUB","USD_CAP","A","1990",4374.623,
"ISL","SOCEXP","PUB","USD_CAP","A","1991",4456.886,
"ISL","SOCEXP","PUB","USD_CAP","A","1992",4420.142,
"ISL","SOCEXP","PUB","USD_CAP","A","1993",4534.104,
"ISL","SOCEXP","PUB","USD_CAP","A","1994",4610.809,
"ISL","SOCEXP","PUB","USD_CAP","A","1995",4689.336,
"ISL","SOCEXP","PUB","USD_CAP","A","1996",4808.239,
"ISL","SOCEXP","PUB","USD_CAP","A","1997",4894.033,
"ISL","SOCEXP","PUB","USD_CAP","A","1998",5221.662,
"ISL","SOCEXP","PUB","USD_CAP","A","1999",5461.583,
"ISL","SOCEXP","PUB","USD_CAP","A","2000",5667.316,
"ISL","SOCEXP","PUB","USD_CAP","A","2001",5822.292,
"ISL","SOCEXP","PUB","USD_CAP","A","2002",6335.21,
"ISL","SOCEXP","PUB","USD_CAP","A","2003",6809.045,
"ISL","SOCEXP","PUB","USD_CAP","A","2004",7153.499,
"ISL","SOCEXP","PUB","USD_CAP","A","2005",7108.969,
"ISL","SOCEXP","PUB","USD_CAP","A","2006",7048.062,
"ISL","SOCEXP","PUB","USD_CAP","A","2007",7892.447,
"ISL","SOCEXP","PUB","USD_CAP","A","2008",8026.263,
"ISL","SOCEXP","PUB","USD_CAP","A","2009",8490.871,
"ISL","SOCEXP","PUB","USD_CAP","A","2010",7941.525,
"ISL","SOCEXP","PUB","USD_CAP","A","2011",8250.754,
"ISL","SOCEXP","PUB","USD_CAP","A","2012",8133.508,
"ISL","SOCEXP","PUB","USD_CAP","A","2013",8200.422,
"ISL","SOCEXP","PUB","USD_CAP","A","2014",8335.911,
"ISL","SOCEXP","PUB","USD_CAP","A","2015",8191.534,
"ISL","SOCEXP","PUB","USD_CAP","A","2016",8507.381,
"ISL","SOCEXP","PUB","USD_CAP","A","2017",9185.313,
"ISL","SOCEXP","PUB","USD_CAP","A","2018",9531.935,
"ISL","SOCEXP","PUB","USD_CAP","A","2019",10038.45,
"IRL","SOCEXP","PRIV","PC_GDP","A","1980",1.234,
"IRL","SOCEXP","PRIV","PC_GDP","A","1981",1.26,
"IRL","SOCEXP","PRIV","PC_GDP","A","1982",1.294,
"IRL","SOCEXP","PRIV","PC_GDP","A","1983",1.231,
"IRL","SOCEXP","PRIV","PC_GDP","A","1984",1.439,
"IRL","SOCEXP","PRIV","PC_GDP","A","1985",1.545,
"IRL","SOCEXP","PRIV","PC_GDP","A","1986",1.582,
"IRL","SOCEXP","PRIV","PC_GDP","A","1987",1.722,
"IRL","SOCEXP","PRIV","PC_GDP","A","1988",1.713,
"IRL","SOCEXP","PRIV","PC_GDP","A","1989",1.4,
"IRL","SOCEXP","PRIV","PC_GDP","A","1990",1.398,
"IRL","SOCEXP","PRIV","PC_GDP","A","1991",1.448,
"IRL","SOCEXP","PRIV","PC_GDP","A","1992",1.468,
"IRL","SOCEXP","PRIV","PC_GDP","A","1993",1.464,
"IRL","SOCEXP","PRIV","PC_GDP","A","1994",1.465,
"IRL","SOCEXP","PRIV","PC_GDP","A","1995",1.613,
"IRL","SOCEXP","PRIV","PC_GDP","A","1996",1.581,
"IRL","SOCEXP","PRIV","PC_GDP","A","1997",1.511,
"IRL","SOCEXP","PRIV","PC_GDP","A","1998",1.456,
"IRL","SOCEXP","PRIV","PC_GDP","A","1999",1.336,
"IRL","SOCEXP","PRIV","PC_GDP","A","2000",3.395,
"IRL","SOCEXP","PRIV","PC_GDP","A","2001",3.57,
"IRL","SOCEXP","PRIV","PC_GDP","A","2002",2.044,
"IRL","SOCEXP","PRIV","PC_GDP","A","2003",1.721,
"IRL","SOCEXP","PRIV","PC_GDP","A","2004",2.112,
"IRL","SOCEXP","PRIV","PC_GDP","A","2005",2.127,
"IRL","SOCEXP","PRIV","PC_GDP","A","2006",2.134,
"IRL","SOCEXP","PRIV","PC_GDP","A","2007",2.159,
"IRL","SOCEXP","PRIV","PC_GDP","A","2008",2.342,
"IRL","SOCEXP","PRIV","PC_GDP","A","2009",2.799,
"IRL","SOCEXP","PRIV","PC_GDP","A","2010",2.824,
"IRL","SOCEXP","PRIV","PC_GDP","A","2011",3.013,
"IRL","SOCEXP","PRIV","PC_GDP","A","2012",3.165,
"IRL","SOCEXP","PRIV","PC_GDP","A","2013",3.296,
"IRL","SOCEXP","PRIV","PC_GDP","A","2014",2.937,
"IRL","SOCEXP","PRIV","PC_GDP","A","2015",2.265,
"IRL","SOCEXP","PRIV","PC_GDP","A","2016",2.218,
"IRL","SOCEXP","PRIV","PC_GDP","A","2017",2.212,
"IRL","SOCEXP","PRIV","PC_GDP","A","2018",1.977,
"IRL","SOCEXP","PRIV","PC_GDP","A","2019",1.94,
"IRL","SOCEXP","PUB","PC_GDP","A","1980",15.674,
"IRL","SOCEXP","PUB","PC_GDP","A","1981",15.784,
"IRL","SOCEXP","PUB","PC_GDP","A","1982",16.575,
"IRL","SOCEXP","PUB","PC_GDP","A","1983",16.695,
"IRL","SOCEXP","PUB","PC_GDP","A","1984",16.161,
"IRL","SOCEXP","PUB","PC_GDP","A","1985",20.392,
"IRL","SOCEXP","PUB","PC_GDP","A","1986",20.541,
"IRL","SOCEXP","PUB","PC_GDP","A","1987",19.816,
"IRL","SOCEXP","PUB","PC_GDP","A","1988",18.601,
"IRL","SOCEXP","PUB","PC_GDP","A","1989",17.14,
"IRL","SOCEXP","PUB","PC_GDP","A","1990",16.858,
"IRL","SOCEXP","PUB","PC_GDP","A","1991",17.762,
"IRL","SOCEXP","PUB","PC_GDP","A","1992",18.526,
"IRL","SOCEXP","PUB","PC_GDP","A","1993",18.497,
"IRL","SOCEXP","PUB","PC_GDP","A","1994",18.099,
"IRL","SOCEXP","PUB","PC_GDP","A","1995",17.563,
"IRL","SOCEXP","PUB","PC_GDP","A","1996",16.591,
"IRL","SOCEXP","PUB","PC_GDP","A","1997",15.508,
"IRL","SOCEXP","PUB","PC_GDP","A","1998",14.542,
"IRL","SOCEXP","PUB","PC_GDP","A","1999",13.682,
"IRL","SOCEXP","PUB","PC_GDP","A","2000",13.136,
"IRL","SOCEXP","PUB","PC_GDP","A","2001",13.948,
"IRL","SOCEXP","PUB","PC_GDP","A","2002",14.858,
"IRL","SOCEXP","PUB","PC_GDP","A","2003",15.422,
"IRL","SOCEXP","PUB","PC_GDP","A","2004",15.741,
"IRL","SOCEXP","PUB","PC_GDP","A","2005",15.834,
"IRL","SOCEXP","PUB","PC_GDP","A","2006",15.841,
"IRL","SOCEXP","PUB","PC_GDP","A","2007",16.746,
"IRL","SOCEXP","PUB","PC_GDP","A","2008",19.955,
"IRL","SOCEXP","PUB","PC_GDP","A","2009",23.853,
"IRL","SOCEXP","PUB","PC_GDP","A","2010",24.134,
"IRL","SOCEXP","PUB","PC_GDP","A","2011",23.294,
"IRL","SOCEXP","PUB","PC_GDP","A","2012",23.048,
"IRL","SOCEXP","PUB","PC_GDP","A","2013",21.812,
"IRL","SOCEXP","PUB","PC_GDP","A","2014",20.092,
"IRL","SOCEXP","PUB","PC_GDP","A","2015",15.196,
"IRL","SOCEXP","PUB","PC_GDP","A","2016",15.13,
"IRL","SOCEXP","PUB","PC_GDP","A","2017",14.181,
"IRL","SOCEXP","PUB","PC_GDP","A","2018",13.519,
"IRL","SOCEXP","PUB","PC_GDP","A","2019",12.868,
"IRL","SOCEXP","PUB","PC_GDP","A","2020",15.694,
"IRL","SOCEXP","PUB","PC_GDP","A","2021",14.178,
"IRL","SOCEXP","PUB","PC_GDP","A","2022",12.779,
"IRL","SOCEXP","PUBNET","PC_GDP","A","1995",15.379,
"IRL","SOCEXP","PUBNET","PC_GDP","A","1997",13.627,
"IRL","SOCEXP","PUBNET","PC_GDP","A","1999",12.265,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2001",12.797,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2003",13.748,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2005",14.04,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2007",15.311,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2009",22.271,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2011",21.792,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2013",20.212,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2015",13.933,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2017",13.019,
"IRL","SOCEXP","PUBNET","PC_GDP","A","2019",11.866,
"IRL","SOCEXP","TOTNET","PC_GDP","A","1995",16.512,
"IRL","SOCEXP","TOTNET","PC_GDP","A","1997",14.717,
"IRL","SOCEXP","TOTNET","PC_GDP","A","1999",13.229,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2001",15.624,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2003",15.218,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2005",15.814,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2007",16.937,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2009",24.319,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2011",24.014,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2013",22.767,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2015",15.772,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2017",14.807,
"IRL","SOCEXP","TOTNET","PC_GDP","A","2019",13.426,
"IRL","SOCEXP","PUB","USD_CAP","A","1980",2927.858,
"IRL","SOCEXP","PUB","USD_CAP","A","1981",3009.277,
"IRL","SOCEXP","PUB","USD_CAP","A","1982",3197.741,
"IRL","SOCEXP","PUB","USD_CAP","A","1983",3190.167,
"IRL","SOCEXP","PUB","USD_CAP","A","1984",3200.62,
"IRL","SOCEXP","PUB","USD_CAP","A","1985",4149.143,
"IRL","SOCEXP","PUB","USD_CAP","A","1986",4160.424,
"IRL","SOCEXP","PUB","USD_CAP","A","1987",4199.478,
"IRL","SOCEXP","PUB","USD_CAP","A","1988",4161.795,
"IRL","SOCEXP","PUB","USD_CAP","A","1989",4082.257,
"IRL","SOCEXP","PUB","USD_CAP","A","1990",4359.918,
"IRL","SOCEXP","PUB","USD_CAP","A","1991",4655.871,
"IRL","SOCEXP","PUB","USD_CAP","A","1992",4977.477,
"IRL","SOCEXP","PUB","USD_CAP","A","1993",5076.198,
"IRL","SOCEXP","PUB","USD_CAP","A","1994",5235.499,
"IRL","SOCEXP","PUB","USD_CAP","A","1995",5546.023,
"IRL","SOCEXP","PUB","USD_CAP","A","1996",5587.317,
"IRL","SOCEXP","PUB","USD_CAP","A","1997",5737.802,
"IRL","SOCEXP","PUB","USD_CAP","A","1998",5773.437,
"IRL","SOCEXP","PUB","USD_CAP","A","1999",5939.173,
"IRL","SOCEXP","PUB","USD_CAP","A","2000",6157.278,
"IRL","SOCEXP","PUB","USD_CAP","A","2001",6778.542,
"IRL","SOCEXP","PUB","USD_CAP","A","2002",7514.427,
"IRL","SOCEXP","PUB","USD_CAP","A","2003",7903.799,
"IRL","SOCEXP","PUB","USD_CAP","A","2004",8465.768,
"IRL","SOCEXP","PUB","USD_CAP","A","2005",8804.384,
"IRL","SOCEXP","PUB","USD_CAP","A","2006",9009.733,
"IRL","SOCEXP","PUB","USD_CAP","A","2007",9732.975,
"IRL","SOCEXP","PUB","USD_CAP","A","2008",10841.745,
"IRL","SOCEXP","PUB","USD_CAP","A","2009",12182.404,
"IRL","SOCEXP","PUB","USD_CAP","A","2010",12476.801,
"IRL","SOCEXP","PUB","USD_CAP","A","2011",12092.992,
"IRL","SOCEXP","PUB","USD_CAP","A","2012",11915.56,
"IRL","SOCEXP","PUB","USD_CAP","A","2013",11347.765,
"IRL","SOCEXP","PUB","USD_CAP","A","2014",11277.637,
"IRL","SOCEXP","PUB","USD_CAP","A","2015",10510.399,
"IRL","SOCEXP","PUB","USD_CAP","A","2016",10554.947,
"IRL","SOCEXP","PUB","USD_CAP","A","2017",10664.098,
"IRL","SOCEXP","PUB","USD_CAP","A","2018",10900.591,
"IRL","SOCEXP","PUB","USD_CAP","A","2019",10792.868,
"ITA","SOCEXP","PRIV","PC_GDP","A","1980",0.773,
"ITA","SOCEXP","PRIV","PC_GDP","A","1981",0.838,
"ITA","SOCEXP","PRIV","PC_GDP","A","1982",0.871,
"ITA","SOCEXP","PRIV","PC_GDP","A","1983",1.068,
"ITA","SOCEXP","PRIV","PC_GDP","A","1984",0.897,
"ITA","SOCEXP","PRIV","PC_GDP","A","1985",0.894,
"ITA","SOCEXP","PRIV","PC_GDP","A","1986",0.873,
"ITA","SOCEXP","PRIV","PC_GDP","A","1987",1.038,
"ITA","SOCEXP","PRIV","PC_GDP","A","1988",1.067,
"ITA","SOCEXP","PRIV","PC_GDP","A","1989",1.048,
"ITA","SOCEXP","PRIV","PC_GDP","A","1990",1.974,
"ITA","SOCEXP","PRIV","PC_GDP","A","1991",2.132,
"ITA","SOCEXP","PRIV","PC_GDP","A","1992",2.375,
"ITA","SOCEXP","PRIV","PC_GDP","A","1993",2.208,
"ITA","SOCEXP","PRIV","PC_GDP","A","1994",2.005,
"ITA","SOCEXP","PRIV","PC_GDP","A","1995",1.858,
"ITA","SOCEXP","PRIV","PC_GDP","A","1996",1.655,
"ITA","SOCEXP","PRIV","PC_GDP","A","1997",1.722,
"ITA","SOCEXP","PRIV","PC_GDP","A","1998",1.675,
"ITA","SOCEXP","PRIV","PC_GDP","A","1999",1.657,
"ITA","SOCEXP","PRIV","PC_GDP","A","2000",1.551,
"ITA","SOCEXP","PRIV","PC_GDP","A","2001",1.554,
"ITA","SOCEXP","PRIV","PC_GDP","A","2002",1.569,
"ITA","SOCEXP","PRIV","PC_GDP","A","2003",1.724,
"ITA","SOCEXP","PRIV","PC_GDP","A","2004",1.568,
"ITA","SOCEXP","PRIV","PC_GDP","A","2005",1.559,
"ITA","SOCEXP","PRIV","PC_GDP","A","2006",1.683,
"ITA","SOCEXP","PRIV","PC_GDP","A","2007",1.671,
"ITA","SOCEXP","PRIV","PC_GDP","A","2008",1.721,
"ITA","SOCEXP","PRIV","PC_GDP","A","2009",1.744,
"ITA","SOCEXP","PRIV","PC_GDP","A","2010",1.782,
"ITA","SOCEXP","PRIV","PC_GDP","A","2011",1.793,
"ITA","SOCEXP","PRIV","PC_GDP","A","2012",1.904,
"ITA","SOCEXP","PRIV","PC_GDP","A","2013",1.859,
"ITA","SOCEXP","PRIV","PC_GDP","A","2014",1.777,
"ITA","SOCEXP","PRIV","PC_GDP","A","2015",1.819,
"ITA","SOCEXP","PRIV","PC_GDP","A","2016",1.778,
"ITA","SOCEXP","PRIV","PC_GDP","A","2017",1.804,
"ITA","SOCEXP","PRIV","PC_GDP","A","2018",1.829,
"ITA","SOCEXP","PRIV","PC_GDP","A","2019",1.847,
"ITA","SOCEXP","PUB","PC_GDP","A","1980",17.322,
"ITA","SOCEXP","PUB","PC_GDP","A","1981",18.666,
"ITA","SOCEXP","PUB","PC_GDP","A","1982",19.129,
"ITA","SOCEXP","PUB","PC_GDP","A","1983",20.15,
"ITA","SOCEXP","PUB","PC_GDP","A","1984",19.725,
"ITA","SOCEXP","PUB","PC_GDP","A","1985",20.047,
"ITA","SOCEXP","PUB","PC_GDP","A","1986",20.046,
"ITA","SOCEXP","PUB","PC_GDP","A","1987",20.264,
"ITA","SOCEXP","PUB","PC_GDP","A","1988",20.123,
"ITA","SOCEXP","PUB","PC_GDP","A","1989",20.285,
"ITA","SOCEXP","PUB","PC_GDP","A","1990",20.635,
"ITA","SOCEXP","PUB","PC_GDP","A","1991",21.007,
"ITA","SOCEXP","PUB","PC_GDP","A","1992",21.733,
"ITA","SOCEXP","PUB","PC_GDP","A","1993",21.999,
"ITA","SOCEXP","PUB","PC_GDP","A","1994",21.981,
"ITA","SOCEXP","PUB","PC_GDP","A","1995",21.056,
"ITA","SOCEXP","PUB","PC_GDP","A","1996",21.466,
"ITA","SOCEXP","PUB","PC_GDP","A","1997",22.152,
"ITA","SOCEXP","PUB","PC_GDP","A","1998",22.297,
"ITA","SOCEXP","PUB","PC_GDP","A","1999",22.72,
"ITA","SOCEXP","PUB","PC_GDP","A","2000",22.609,
"ITA","SOCEXP","PUB","PC_GDP","A","2001",22.801,
"ITA","SOCEXP","PUB","PC_GDP","A","2002",23.23,
"ITA","SOCEXP","PUB","PC_GDP","A","2003",23.561,
"ITA","SOCEXP","PUB","PC_GDP","A","2004",23.821,
"ITA","SOCEXP","PUB","PC_GDP","A","2005",24.055,
"ITA","SOCEXP","PUB","PC_GDP","A","2006",24.176,
"ITA","SOCEXP","PUB","PC_GDP","A","2007",24.003,
"ITA","SOCEXP","PUB","PC_GDP","A","2008",24.934,
"ITA","SOCEXP","PUB","PC_GDP","A","2009",26.953,
"ITA","SOCEXP","PUB","PC_GDP","A","2010",26.938,
"ITA","SOCEXP","PUB","PC_GDP","A","2011",26.546,
"ITA","SOCEXP","PUB","PC_GDP","A","2012",27.264,
"ITA","SOCEXP","PUB","PC_GDP","A","2013",27.87,
"ITA","SOCEXP","PUB","PC_GDP","A","2014",28.123,
"ITA","SOCEXP","PUB","PC_GDP","A","2015",28.315,
"ITA","SOCEXP","PUB","PC_GDP","A","2016",27.928,
"ITA","SOCEXP","PUB","PC_GDP","A","2017",27.653,
"ITA","SOCEXP","PUB","PC_GDP","A","2018",27.516,
"ITA","SOCEXP","PUB","PC_GDP","A","2019",27.732,
"ITA","SOCEXP","PUB","PC_GDP","A","2020",32.628,
"ITA","SOCEXP","PUB","PC_GDP","A","2021",30.732,
"ITA","SOCEXP","PUB","PC_GDP","A","2022",30.059,
"ITA","SOCEXP","PUBNET","PC_GDP","A","1995",17.492,
"ITA","SOCEXP","PUBNET","PC_GDP","A","1997",18.432,
"ITA","SOCEXP","PUBNET","PC_GDP","A","1999",18.965,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2001",19.505,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2003",20.245,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2005",20.606,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2007",20.412,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2009",23.284,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2011",22.512,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2013",23.511,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2015",23.592,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2017",23.006,
"ITA","SOCEXP","PUBNET","PC_GDP","A","2019",22.895,
"ITA","SOCEXP","TOTNET","PC_GDP","A","1995",19.074,
"ITA","SOCEXP","TOTNET","PC_GDP","A","1997",19.913,
"ITA","SOCEXP","TOTNET","PC_GDP","A","1999",20.371,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2001",20.651,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2003",21.558,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2005",21.894,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2007",21.8,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2009",24.747,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2011",23.994,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2013",25.085,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2015",25.116,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2017",24.519,
"ITA","SOCEXP","TOTNET","PC_GDP","A","2019",24.442,
"ITA","SOCEXP","PUB","USD_CAP","A","1980",4606.351,
"ITA","SOCEXP","PUB","USD_CAP","A","1981",4998.973,
"ITA","SOCEXP","PUB","USD_CAP","A","1982",5141.096,
"ITA","SOCEXP","PUB","USD_CAP","A","1983",5476.819,
"ITA","SOCEXP","PUB","USD_CAP","A","1984",5532.96,
"ITA","SOCEXP","PUB","USD_CAP","A","1985",5779.059,
"ITA","SOCEXP","PUB","USD_CAP","A","1986",5943.849,
"ITA","SOCEXP","PUB","USD_CAP","A","1987",6199.611,
"ITA","SOCEXP","PUB","USD_CAP","A","1988",6411.361,
"ITA","SOCEXP","PUB","USD_CAP","A","1989",6677.111,
"ITA","SOCEXP","PUB","USD_CAP","A","1990",6921.465,
"ITA","SOCEXP","PUB","USD_CAP","A","1991",7147.357,
"ITA","SOCEXP","PUB","USD_CAP","A","1992",7453.248,
"ITA","SOCEXP","PUB","USD_CAP","A","1993",7475.695,
"ITA","SOCEXP","PUB","USD_CAP","A","1994",7628.768,
"ITA","SOCEXP","PUB","USD_CAP","A","1995",7518.389,
"ITA","SOCEXP","PUB","USD_CAP","A","1996",7759.672,
"ITA","SOCEXP","PUB","USD_CAP","A","1997",8150.041,
"ITA","SOCEXP","PUB","USD_CAP","A","1998",8349.587,
"ITA","SOCEXP","PUB","USD_CAP","A","1999",8644.696,
"ITA","SOCEXP","PUB","USD_CAP","A","2000",8924.342,
"ITA","SOCEXP","PUB","USD_CAP","A","2001",9169.373,
"ITA","SOCEXP","PUB","USD_CAP","A","2002",9347.654,
"ITA","SOCEXP","PUB","USD_CAP","A","2003",9442.815,
"ITA","SOCEXP","PUB","USD_CAP","A","2004",9611.223,
"ITA","SOCEXP","PUB","USD_CAP","A","2005",9728.175,
"ITA","SOCEXP","PUB","USD_CAP","A","2006",9912.408,
"ITA","SOCEXP","PUB","USD_CAP","A","2007",9927.198,
"ITA","SOCEXP","PUB","USD_CAP","A","2008",10134.393,
"ITA","SOCEXP","PUB","USD_CAP","A","2009",10316.646,
"ITA","SOCEXP","PUB","USD_CAP","A","2010",10441.124,
"ITA","SOCEXP","PUB","USD_CAP","A","2011",10326.193,
"ITA","SOCEXP","PUB","USD_CAP","A","2012",10261.252,
"ITA","SOCEXP","PUB","USD_CAP","A","2013",10275.772,
"ITA","SOCEXP","PUB","USD_CAP","A","2014",10366.883,
"ITA","SOCEXP","PUB","USD_CAP","A","2015",10535.146,
"ITA","SOCEXP","PUB","USD_CAP","A","2016",10545.367,
"ITA","SOCEXP","PUB","USD_CAP","A","2017",10635.79,
"ITA","SOCEXP","PUB","USD_CAP","A","2018",10703.203,
"ITA","SOCEXP","PUB","USD_CAP","A","2019",10868,
"JPN","SOCEXP","PRIV","PC_GDP","A","1980",0.074,
"JPN","SOCEXP","PRIV","PC_GDP","A","1981",0.091,
